gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3961347198	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240440598/original.jpeg	https://www.inaturalist.org/photos/240440598					2021-02-24T21:11:11Z	KRL		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	KRL
3961347198	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240440614/original.jpeg	https://www.inaturalist.org/photos/240440614					2021-02-24T21:09:47Z	KRL		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	KRL
3961283609	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/241069640/original.jpeg	https://www.inaturalist.org/photos/241069640					2022-11-01T17:35:45Z	hdcooper		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hdcooper
3961222081	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240230033/original.jpg	https://www.inaturalist.org/photos/240230033					2022-10-29T02:31:41Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3961222081	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240208650/original.jpg	https://www.inaturalist.org/photos/240208650					2022-10-29T02:31:41Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3961222081	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240230021/original.jpg	https://www.inaturalist.org/photos/240230021					2022-10-29T02:31:41Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3961211881	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239785382/original.jpeg	https://www.inaturalist.org/photos/239785382					2022-05-26T23:47:25Z	mattbakken		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mattbakken
3961211881	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239785393/original.jpeg	https://www.inaturalist.org/photos/239785393					2022-05-26T23:47:34Z	mattbakken		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mattbakken
3961211881	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239785402/original.jpeg	https://www.inaturalist.org/photos/239785402					2022-05-26T23:47:38Z	mattbakken		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mattbakken
3961211881	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239785369/original.jpeg	https://www.inaturalist.org/photos/239785369					2022-05-26T23:47:22Z	mattbakken		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mattbakken
3961209472	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240845161/original.jpeg	https://www.inaturalist.org/photos/240845161					2022-10-02T15:12:00Z	Ann Simpson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ann Simpson
3947839811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239412426/original.jpg	https://www.inaturalist.org/photos/239412426					2022-10-11T13:23:41Z	natueharak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natueharak
3947695178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236884279/original.jpg	https://www.inaturalist.org/photos/236884279					2022-10-11T14:27:01Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
3947433471	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/237395721/original.jpg	https://www.inaturalist.org/photos/237395721					2022-10-15T16:03:10Z	baishulin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	baishulin
3947433471	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/237395704/original.jpg	https://www.inaturalist.org/photos/237395704					2022-10-15T16:03:10Z	baishulin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	baishulin
3947433471	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/237395752/original.jpg	https://www.inaturalist.org/photos/237395752					2022-10-15T16:03:10Z	baishulin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	baishulin
3947226747	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239400481/original.jpg	https://www.inaturalist.org/photos/239400481					2022-10-24T21:44:00Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3947226747	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239400461/original.jpg	https://www.inaturalist.org/photos/239400461					2022-10-24T21:44:00Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3925450115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235632533/original.jpg	https://www.inaturalist.org/photos/235632533					2022-10-06T18:24:53Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3925450115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235632556/original.jpg	https://www.inaturalist.org/photos/235632556					2022-10-06T18:24:53Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3925425512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236227748/original.jpeg	https://www.inaturalist.org/photos/236227748					2022-10-06T21:41:01Z	Toby Ye		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toby Ye
3925425512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236227739/original.jpeg	https://www.inaturalist.org/photos/236227739					2022-10-06T21:40:42Z	Toby Ye		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toby Ye
3924991071	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235455251/original.jpeg	https://www.inaturalist.org/photos/235455251					2022-10-02T17:44:00Z	mgd5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mgd5
3924991071	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235455240/original.jpeg	https://www.inaturalist.org/photos/235455240					2022-10-02T17:44:00Z	mgd5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mgd5
3923533311	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/234325863/original.jpg	https://www.inaturalist.org/photos/234325863					2022-09-03T23:45:55Z	mello_catto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mello_catto
3923462994	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233876131/original.jpg	https://www.inaturalist.org/photos/233876131					2022-09-14T11:03:00Z	chris_barnesoz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_barnesoz
3923462994	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233876152/original.jpg	https://www.inaturalist.org/photos/233876152					2022-09-14T11:03:12Z	chris_barnesoz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_barnesoz
3923462994	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233876109/original.jpg	https://www.inaturalist.org/photos/233876109					2022-09-14T11:02:44Z	chris_barnesoz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_barnesoz
3923358885	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233595304/original.jpg	https://www.inaturalist.org/photos/233595304					2022-09-28T15:13:17Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3923318625	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/234805046/original.jpg	https://www.inaturalist.org/photos/234805046					2022-10-03T17:02:08Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
3923318625	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/234805068/original.jpg	https://www.inaturalist.org/photos/234805068					2022-10-03T16:58:52Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
3915665355	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233347450/original.jpeg	https://www.inaturalist.org/photos/233347450					2022-09-26T15:53:00Z	Tracking Surrey's Biodiversity, BC-Canada		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracking Surrey's Biodiversity, BC-Canada
3915552035	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233148222/original.jpeg	https://www.inaturalist.org/photos/233148222					2022-09-26T15:58:51Z	Michael Pidwirny		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Pidwirny
3915511404	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232982052/original.jpeg	https://www.inaturalist.org/photos/232982052					2022-09-25T21:50:42Z	Toby Ye		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toby Ye
3915504866	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233003489/original.jpeg	https://www.inaturalist.org/photos/233003489					2022-02-22T21:24:06Z	alexheffernan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alexheffernan
3915421236	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231990206/original.jpg	https://www.inaturalist.org/photos/231990206					2022-08-25T01:14:59Z	jjz678		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jjz678
3915397075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232186116/original.jpg	https://www.inaturalist.org/photos/232186116					2022-09-22T16:13:41Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3915397075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232186134/original.jpg	https://www.inaturalist.org/photos/232186134					2022-09-22T16:13:41Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3915397075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232186163/original.jpg	https://www.inaturalist.org/photos/232186163					2022-09-22T16:13:41Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3915289654	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232496873/original.jpg	https://www.inaturalist.org/photos/232496873					2022-09-24T02:06:04Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3912468526	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231588451/original.jpeg	https://www.inaturalist.org/photos/231588451					2022-09-18T21:20:22Z	FreckLes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	FreckLes
3912295081	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231090126/original.jpeg	https://www.inaturalist.org/photos/231090126					2022-09-07T14:34:46Z	Megan Blackmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Megan Blackmore
3912113047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230927859/original.jpeg	https://www.inaturalist.org/photos/230927859					2022-09-13T17:43:55Z	Erin Springinotic		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Erin Springinotic
3912113047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230927806/original.jpeg	https://www.inaturalist.org/photos/230927806					2022-09-13T17:42:45Z	Erin Springinotic		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Erin Springinotic
3903557412	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229263612/original.jpg	https://www.inaturalist.org/photos/229263612					2021-10-10T08:12:00Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3903472737	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229473328/original.jpg	https://www.inaturalist.org/photos/229473328					2006-09-25T11:10:48Z	rickhowie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rickhowie
3903411540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229471421/original.jpg	https://www.inaturalist.org/photos/229471421					2011-01-22T21:40:29Z	rickhowie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rickhowie
3903190188	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228471598/original.jpeg	https://www.inaturalist.org/photos/228471598					2021-02-18T00:35:32Z	manlys		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	manlys
3903190188	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228471575/original.jpeg	https://www.inaturalist.org/photos/228471575					2021-02-18T00:35:32Z	manlys		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	manlys
3903190188	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228471617/original.jpeg	https://www.inaturalist.org/photos/228471617					2021-02-18T00:35:33Z	manlys		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	manlys
3903118903	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228828371/original.jpg	https://www.inaturalist.org/photos/228828371					2022-09-07T23:21:57Z	ginevra20		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ginevra20
3903098216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229253023/original.jpg	https://www.inaturalist.org/photos/229253023					2022-04-06T02:02:17Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3903098216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229253046/original.jpg	https://www.inaturalist.org/photos/229253046					2022-04-06T02:02:17Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
3902968665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229472877/original.jpg	https://www.inaturalist.org/photos/229472877					2020-11-16T23:02:38Z	rickhowie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rickhowie
3902711472	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225529340/original.jpg	https://www.inaturalist.org/photos/225529340					2022-08-26T17:47:44Z	kodyhuard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kodyhuard
3902581566	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224461993/original.jpg	https://www.inaturalist.org/photos/224461993					2020-06-06T22:51:07Z	firewolf179		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	firewolf179
3902532637	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226393394/original.jpg	https://www.inaturalist.org/photos/226393394					2022-08-30T14:49:09Z	zslogan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zslogan
3902532637	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226393418/original.jpg	https://www.inaturalist.org/photos/226393418					2022-08-30T14:49:09Z	zslogan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zslogan
3902487422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229472142/original.jpg	https://www.inaturalist.org/photos/229472142					2016-04-11T00:21:17Z	rickhowie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rickhowie
3902426529	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223994701/original.jpeg	https://www.inaturalist.org/photos/223994701					2022-08-21T07:00:08Z	Stephen Matthews		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Stephen Matthews
3902426529	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228133633/original.jpeg	https://www.inaturalist.org/photos/228133633					2022-08-21T06:59:48Z	Stephen Matthews		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Stephen Matthews
3902293462	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224458518/original.jpg	https://www.inaturalist.org/photos/224458518					2021-12-14T20:44:00Z	mahanrn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mahanrn
3892674056	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222523144/original.jpg	https://www.inaturalist.org/photos/222523144					2015-07-20T20:59:52Z	rollier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rollier
3892674056	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222523205/original.jpg	https://www.inaturalist.org/photos/222523205					2015-07-20T21:00:56Z	rollier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rollier
3892534279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223094755/original.jpg	https://www.inaturalist.org/photos/223094755					2022-08-10T02:34:39Z	Blythe Nilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Blythe Nilson
3892534279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223094778/original.jpg	https://www.inaturalist.org/photos/223094778					2022-08-10T02:35:00Z	Blythe Nilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Blythe Nilson
3892534279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223094607/original.jpg	https://www.inaturalist.org/photos/223094607					2022-08-10T02:34:58Z	Blythe Nilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Blythe Nilson
3892403196	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222879778/original.jpeg	https://www.inaturalist.org/photos/222879778					2022-08-12T16:05:55Z	hdcooper		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hdcooper
3892375367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153509769/original.jpg	https://www.inaturalist.org/photos/153509769					2021-08-25T16:25:46Z	isabeltodorova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	isabeltodorova
3892375367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153509826/original.jpg	https://www.inaturalist.org/photos/153509826					2021-08-25T16:25:46Z	isabeltodorova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	isabeltodorova
3892375367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153509803/original.jpg	https://www.inaturalist.org/photos/153509803					2021-08-25T16:25:46Z	isabeltodorova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	isabeltodorova
3892375367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153509713/original.jpg	https://www.inaturalist.org/photos/153509713					2021-08-25T16:25:46Z	isabeltodorova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	isabeltodorova
3889222470	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/220733165/original.jpeg	https://www.inaturalist.org/photos/220733165					2022-02-12T22:48:47Z	alexheffernan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alexheffernan
3888894347	StillImage	image/jpeg	https://static.inaturalist.org/photos/138923646/original.jpeg	https://www.inaturalist.org/photos/138923646					2016-08-05T03:33:19Z	Hazel Chang		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Hazel Chang
3888894347	StillImage	image/jpeg	https://static.inaturalist.org/photos/138923631/original.jpeg	https://www.inaturalist.org/photos/138923631					2016-08-05T03:33:32Z	Hazel Chang		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Hazel Chang
3888792921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/220966747/original.jpeg	https://www.inaturalist.org/photos/220966747					2022-07-08T03:08:37Z	Desmond MacNeal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Desmond MacNeal
3881489955	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218344247/original.jpg	https://www.inaturalist.org/photos/218344247					2022-07-29T13:01:45Z	Nicki B		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nicki B
3881399811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/219175769/original.jpg	https://www.inaturalist.org/photos/219175769					2022-07-21T17:51:56Z	jefvreys		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jefvreys
3873999749	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/217110294/original.jpeg	https://www.inaturalist.org/photos/217110294					2022-07-04T11:50:43Z	Guerric Haché		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guerric Haché
3873910451	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213210962/original.jpg	https://www.inaturalist.org/photos/213210962					2022-07-09T17:41:03Z	hulia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hulia
3873910451	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213210989/original.jpg	https://www.inaturalist.org/photos/213210989					2022-07-09T17:41:03Z	hulia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hulia
3873888021	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214777797/original.jpg	https://www.inaturalist.org/photos/214777797					2022-07-16T22:59:37Z	wsmum		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wsmum
3873867468	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214652702/original.jpeg	https://www.inaturalist.org/photos/214652702					2022-07-14T19:49:33Z	Tristan Jobin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tristan Jobin
3873867468	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214652701/original.jpeg	https://www.inaturalist.org/photos/214652701					2022-07-14T19:49:38Z	Tristan Jobin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tristan Jobin
3873496122	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213040361/original.jpeg	https://www.inaturalist.org/photos/213040361					2022-07-10T14:49:02Z	cbreiter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbreiter
3873496122	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213040331/original.jpeg	https://www.inaturalist.org/photos/213040331					2022-07-10T14:48:51Z	cbreiter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbreiter
3873253334	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/212503763/original.jpeg	https://www.inaturalist.org/photos/212503763					2022-07-08T03:11:53Z	Dan MacNeal		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Dan MacNeal
3873224052	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/212221793/original.jpg	https://www.inaturalist.org/photos/212221793					2022-07-06T19:46:53Z	narbuckle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	narbuckle
3873170331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/216480656/original.jpeg	https://www.inaturalist.org/photos/216480656					2022-07-23T14:31:25Z	Creature_Librarian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Creature_Librarian
3873139990	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/217110762/original.jpeg	https://www.inaturalist.org/photos/217110762					2022-06-05T12:32:36Z	Guerric Haché		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guerric Haché
3873034102	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213768326/original.jpg	https://www.inaturalist.org/photos/213768326					2022-07-06T19:21:15Z	alexis089		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alexis089
3873014952	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/212153839/original.jpeg	https://www.inaturalist.org/photos/212153839					2022-07-06T17:21:22Z	Jake Batters		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jake Batters
3873014952	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/212153855/original.jpeg	https://www.inaturalist.org/photos/212153855					2022-07-06T17:22:25Z	Jake Batters		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jake Batters
3872982908	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211916475/original.jpg	https://www.inaturalist.org/photos/211916475					2022-07-05T01:53:26Z	jofrog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jofrog
3872982908	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211916470/original.jpg	https://www.inaturalist.org/photos/211916470					2022-07-05T01:53:26Z	jofrog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jofrog
3860837399	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211993078/original.jpg	https://www.inaturalist.org/photos/211993078					2022-06-15T13:08:24Z	Janelle Bode		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Janelle Bode
3860798405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207529727/original.jpeg	https://www.inaturalist.org/photos/207529727					2022-06-19T19:38:54Z	dwaynevon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dwaynevon
3860760095	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/202750191/original.jpg	https://www.inaturalist.org/photos/202750191					2022-05-28T17:30:29Z	jgchoquette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jgchoquette
3860688141	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211170876/original.jpeg	https://www.inaturalist.org/photos/211170876					2022-06-26T15:51:00Z	Ann Simpson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ann Simpson
3860580419	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/201372564/original.jpeg	https://www.inaturalist.org/photos/201372564					2022-05-28T14:29:52Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3860580419	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/201372585/original.jpeg	https://www.inaturalist.org/photos/201372585					2022-05-28T14:30:02Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
3860570022	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204560042/original.jpg	https://www.inaturalist.org/photos/204560042					2022-05-03T05:55:57Z	utta gagel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	utta gagel
3860522975	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204557052/original.jpg	https://www.inaturalist.org/photos/204557052					2022-02-12T04:10:04Z	utta gagel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	utta gagel
3860497064	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211198561/original.jpg	https://www.inaturalist.org/photos/211198561					2013-04-20T06:38:25Z	B Staffan Lindgren		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	B Staffan Lindgren
