gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1291998685		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M003437									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m003437												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen			"{ ""tailLengthInMillimeters""=""325"", ""footLengthInMillimeters""=""184"", ""headBodyLengthInMillimeters""=""1135"" }"	urn:catalog:UBCBBM:CTC:M003437	M003437				1			male				native			requires verification	present	skin; skull	in collection																		1951-03-27		86	86	1951	3	27	27 March 1951										North America | Canada | BC | Lower Mainland |  |  |  | Lulu Island	North America	Fraser River		Lulu	Canada	CA	British Columbia	Greater Vancouver			North America | Canada | BC | Lower Mainland | Lulu Island | Lulu I.												49.160833	-123.090833	WGS84																																																					Canis latrans lestes							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	lestes		subspecies			Coyote	ICZN			
1291998394		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M003100									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m003100												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen				urn:catalog:UBCBBM:CTC:M003100	M003100		J. Hatter		1							native			requires verification	present	skull	in collection																		1945				1945			1945										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Ootsa Lake	North America | Canada | BC | Skeena | Ootsa L.												53.806718	-126.042614	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
1291998367		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M003081									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m003081												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen			"{ ""massInGrams""=""1136"" }"	urn:catalog:UBCBBM:CTC:M003081	M003081		H. Wearne		1			male				native			requires verification	present	skull	in collection																		1950-01-06		6	6	1950	1	6	6 January 1950										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Quick	North America | Canada | BC | Skeena | Quick												54.616667	-126.9	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
1291998355		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M003073									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m003073												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen				urn:catalog:UBCBBM:CTC:M003073	M003073	262	J. Hatter		1							native			requires verification	present	skull	in collection																		1945				1945			1945										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Ootsa Lake	North America | Canada | BC | Skeena | Ootsa L.												53.806718	-126.042614	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
1291996782		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M001467									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m001467												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen			"{ ""massInGrams""=""12244"" }"	urn:catalog:UBCBBM:CTC:M001467	M001467		H. Wearne		1			female				native			requires verification	present	skin; skull	in collection																		1945-02-25		56	56	1945	2	25	25 February 1945										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Quick	North America | Canada | BC | Skeena | Quick												54.616667	-126.9	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
1291996198		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M000924									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m000924												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen				urn:catalog:UBCBBM:CTC:M000924	M000924		D. Dalziel		1			male				native			requires verification	present	skull	in collection																		1943-02				1943	2		February 1943										North America | Canada | BC | Okanagan |  |  |  |	North America				Canada	CA	British Columbia			Okanagan Landing	North America | Canada | BC | Okanagan | Okanagan Landing												50.233333	-119.35	WGS84																																																					Canis latrans lestes							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	lestes		subspecies			Coyote	ICZN			
1291995557		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M000293									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m000293												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen				urn:catalog:UBCBBM:CTC:M000293	M000293		H. Wearne		1			female				native			requires verification	present	skull	in collection																		1944-06-25		177	177	1944	6	25	25 June 1944										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Quick	North America | Canada | BC | Skeena | Quick												54.616667	-126.9	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
1291995551		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M000292									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m000292												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen				urn:catalog:UBCBBM:CTC:M000292	M000292		H. Wearne		1			male				native			requires verification	present	skull	in collection																		1944-02				1944	2		February 1944										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Quick	North America | Canada | BC | Skeena | Quick												54.616667	-126.9	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
1291995387		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M000121									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m000121												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen				urn:catalog:UBCBBM:CTC:M000121	M000121		H. Wearne		1			male				native			requires verification	present	skull	in collection																		1935-11				1935	11		November 1935										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Telkwa	North America | Canada | BC | Skeena | Telkwa												54.694951	-127.04759	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
1291995379		http://vertnet.org/resources/norms.html																								urn:catalog:UBCBBM:CTC:M000117									en				2015-04-06			http://portal.vertnet.org/o/ubcbbm/ctc?id=m000117												PhysicalObject					UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen			"{ ""massInGrams""=""14000"", ""tailLengthInMillimeters""=""368"", ""headBodyLengthInMillimeters""=""1232"" }"	urn:catalog:UBCBBM:CTC:M000117	M000117		H. Wearne		1			male				native			requires verification	present	skull	in collection																		1935-03				1935	3		March 1935										North America | Canada | BC | Skeena |  |  |  |	North America				Canada	CA	British Columbia	Skeena-Queen Charlotte		Telkwa	North America | Canada | BC | Skeena | Telkwa												54.694951	-127.04759	WGS84																																																					Canis latrans incolatus							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus		subspecies			Coyote	ICZN			
